target,location,truth_date,year_week,season,value,data_source
ILI incidence,RO,2024-02-25,2024-W08,2023-2024,9.8,ERVISS
ILI incidence,RO,2024-03-03,2024-W09,2023-2024,6.4,ERVISS
ILI incidence,RO,2024-03-10,2024-W10,2023-2024,2.3,ERVISS
ILI incidence,RO,2024-03-17,2024-W11,2023-2024,1.9,ERVISS
ILI incidence,RO,2024-03-24,2024-W12,2023-2024,2.6,ERVISS
ILI incidence,RO,2024-03-31,2024-W13,2023-2024,1.2,ERVISS
ILI incidence,RO,2024-04-07,2024-W14,2023-2024,0.9,ERVISS
ILI incidence,RO,2024-10-20,2024-W42,2024-2025,0.2,ERVISS
ILI incidence,RO,2024-10-27,2024-W43,2024-2025,0.2,ERVISS
ILI incidence,RO,2024-11-03,2024-W44,2024-2025,1.0,ERVISS
ILI incidence,RO,2024-11-10,2024-W45,2024-2025,0.9,ERVISS
ILI incidence,RO,2024-11-17,2024-W46,2024-2025,2.8,ERVISS
ILI incidence,RO,2024-11-24,2024-W47,2024-2025,1.4,ERVISS
ILI incidence,RO,2024-12-01,2024-W48,2024-2025,1.2,ERVISS
ILI incidence,RO,2024-12-08,2024-W49,2024-2025,1.2,ERVISS
ILI incidence,RO,2024-12-15,2024-W50,2024-2025,1.2,ERVISS
ILI incidence,RO,2024-12-22,2024-W51,2024-2025,0.9,ERVISS
ILI incidence,RO,2024-12-29,2024-W52,2024-2025,4.4,ERVISS
ILI incidence,RO,2025-01-05,2025-W01,2024-2025,4.2,ERVISS
ILI incidence,RO,2025-01-12,2025-W02,2024-2025,12.7,ERVISS
ILI incidence,RO,2025-01-19,2025-W03,2024-2025,20.8,ERVISS
ILI incidence,RO,2025-01-26,2025-W04,2024-2025,43.6,ERVISS
ILI incidence,RO,2025-02-02,2025-W05,2024-2025,52.0,ERVISS
ILI incidence,RO,2025-02-09,2025-W06,2024-2025,51.6,ERVISS
ILI incidence,RO,2025-02-16,2025-W07,2024-2025,46.2,ERVISS
ILI incidence,RO,2025-02-23,2025-W08,2024-2025,34.3,ERVISS
ILI incidence,RO,2025-03-02,2025-W09,2024-2025,32.6,ERVISS
ILI incidence,RO,2025-03-09,2025-W10,2024-2025,29.0,ERVISS
ILI incidence,RO,2025-03-16,2025-W11,2024-2025,20.0,ERVISS
ILI incidence,RO,2025-03-23,2025-W12,2024-2025,18.5,ERVISS
ILI incidence,RO,2025-03-30,2025-W13,2024-2025,6.8,ERVISS
ILI incidence,RO,2025-04-06,2025-W14,2024-2025,4.4,ERVISS
ILI incidence,SI,2023-10-22,2023-W42,2023-2024,1.1,ERVISS
ILI incidence,SI,2023-10-29,2023-W43,2023-2024,2.4,ERVISS
ILI incidence,SI,2023-11-05,2023-W44,2023-2024,4.4,ERVISS
ILI incidence,SI,2023-11-12,2023-W45,2023-2024,2.3,ERVISS
ILI incidence,SI,2023-11-19,2023-W46,2023-2024,3.4,ERVISS
ILI incidence,SI,2023-11-26,2023-W47,2023-2024,3.5,ERVISS
ILI incidence,SI,2023-12-03,2023-W48,2023-2024,0.0,ERVISS
ILI incidence,SI,2023-12-10,2023-W49,2023-2024,6.7,ERVISS
ILI incidence,SI,2023-12-17,2023-W50,2023-2024,11.7,ERVISS
ILI incidence,SI,2023-12-24,2023-W51,2023-2024,26.6,ERVISS
ILI incidence,SI,2023-12-31,2023-W52,2023-2024,30.6,ERVISS
ILI incidence,SI,2024-01-07,2024-W01,2023-2024,16.9,ERVISS
ILI incidence,SI,2024-01-14,2024-W02,2023-2024,46.4,ERVISS
ILI incidence,SI,2024-01-21,2024-W03,2023-2024,99.6,ERVISS
ILI incidence,SI,2024-01-28,2024-W04,2023-2024,125.6,ERVISS
ILI incidence,SI,2024-02-04,2024-W05,2023-2024,147.3,ERVISS
ILI incidence,SI,2024-02-11,2024-W06,2023-2024,129.1,ERVISS
ILI incidence,SI,2024-02-18,2024-W07,2023-2024,124.0,ERVISS
ILI incidence,SI,2024-02-25,2024-W08,2023-2024,70.3,ERVISS
ILI incidence,SI,2024-03-03,2024-W09,2023-2024,50.8,ERVISS
ILI incidence,SI,2024-03-10,2024-W10,2023-2024,11.8,ERVISS
ILI incidence,SI,2024-03-17,2024-W11,2023-2024,15.5,ERVISS
ILI incidence,SI,2024-03-24,2024-W12,2023-2024,3.5,ERVISS
ILI incidence,SI,2024-03-31,2024-W13,2023-2024,3.4,ERVISS
ILI incidence,SI,2024-04-07,2024-W14,2023-2024,1.1,ERVISS
ILI incidence,SI,2024-10-20,2024-W42,2024-2025,4.4,ERVISS
ILI incidence,SI,2024-10-27,2024-W43,2024-2025,1.2,ERVISS
ILI incidence,SI,2024-11-03,2024-W44,2024-2025,4.9,ERVISS
ILI incidence,SI,2024-11-10,2024-W45,2024-2025,3.2,ERVISS
ILI incidence,SI,2024-11-17,2024-W46,2024-2025,4.6,ERVISS
ILI incidence,SI,2024-11-24,2024-W47,2024-2025,1.2,ERVISS
ILI incidence,SI,2024-12-01,2024-W48,2024-2025,2.3,ERVISS
ILI incidence,SI,2024-12-08,2024-W49,2024-2025,3.6,ERVISS
ILI incidence,SI,2024-12-15,2024-W50,2024-2025,6.8,ERVISS
ILI incidence,SI,2024-12-22,2024-W51,2024-2025,10.3,ERVISS
ILI incidence,SI,2024-12-29,2024-W52,2024-2025,8.0,ERVISS
ILI incidence,SI,2025-01-05,2025-W01,2024-2025,24.8,ERVISS
ILI incidence,SI,2025-01-12,2025-W02,2024-2025,93.6,ERVISS
ILI incidence,SI,2025-01-19,2025-W03,2024-2025,86.5,ERVISS
ILI incidence,SI,2025-01-26,2025-W04,2024-2025,196.1,ERVISS
ILI incidence,SI,2025-02-02,2025-W05,2024-2025,230.8,ERVISS
ILI incidence,SI,2025-02-09,2025-W06,2024-2025,193.3,ERVISS
ILI incidence,SI,2025-02-16,2025-W07,2024-2025,213.0,ERVISS
ILI incidence,SI,2025-02-23,2025-W08,2024-2025,212.6,ERVISS
ILI incidence,SI,2025-03-02,2025-W09,2024-2025,205.8,ERVISS
ILI incidence,SI,2025-03-09,2025-W10,2024-2025,136.8,ERVISS
ILI incidence,SI,2025-03-16,2025-W11,2024-2025,159.1,ERVISS
ILI incidence,SI,2025-03-23,2025-W12,2024-2025,93.4,ERVISS
ILI incidence,SI,2025-03-30,2025-W13,2024-2025,81.4,ERVISS
ILI incidence,SI,2025-04-06,2025-W14,2024-2025,24.9,ERVISS
